,name,normal_assignment,assignment,state_var_normal_assignment,state_var_assign,if,loop,var_definition,emit,guarantee,function_call,rhs_msgsender,owner_is_msgsender,lhs_balance_assign,lhs_balance_owner_assign,is_constructor,visibility,modifier_names,is_called
306,_setOwner,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,private,[],False
307,_setMinter,1,1,1,1,1,0,0,2,1,0,0,0,0,0,False,private,[],False
308,mint,3,3,1,1,0,0,0,2,0,0,0,0,1,0,False,public,"['onlyMinter', 'canMint']",False
309,finishMinting,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,internal,"['onlyOwner', 'canMint']",False
310,finalize,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['notFinalized', 'onlyOwner']",False
311,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
312,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
313,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
314,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
315,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
316,increaseApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
317,decreaseApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['isFinalized'],False
318,burn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
319,_burn,2,2,0,0,0,0,0,2,1,0,0,0,1,0,False,internal,[],False
320,burnFrom,1,1,0,0,0,0,0,0,1,1,0,0,0,0,False,public,[],False
321,mint,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
322,finalize,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,[],False
323,finishMinting,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,internal,[],False
324,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
325,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
326,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
327,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
328,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
329,transferOwnership,1,1,1,1,0,0,0,0,1,1,0,0,0,0,False,public,['onlyOwner'],False
330,pause,1,1,1,1,0,0,0,0,0,1,0,0,0,0,False,public,"['onlyOwner', 'whenNotPaused']",False
331,unpause,1,1,1,1,0,0,0,0,0,1,0,0,0,0,False,public,"['onlyOwner', 'whenPaused']",False
332,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
333,GimmerPreSale,2,2,2,2,0,0,0,0,2,0,0,0,0,0,True,public,[],False
334,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['whenNotPaused'],False
335,validPurchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
336,buyTokens,3,3,2,2,0,0,0,0,3,3,0,0,0,0,False,public,['whenNotPaused'],True
337,getRate,0,0,0,0,3,0,0,0,0,0,0,0,0,0,False,public,[],False
338,forwardFunds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],True
339,hasEnded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
340,approveUserKYC,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['onlyKycManager'],False
341,disapproveUserKYC,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['onlyKycManager'],False
342,setKYCManager,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,['onlyOwner'],False
343,userHasKYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
344,userWeiSpent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
345,mint,2,2,0,0,0,0,0,0,0,2,0,0,1,0,False,internal,[],True
346,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
347,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
348,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
349,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
350,,2,2,2,2,0,0,0,0,0,0,1,1,0,0,True,public,[],False
351,transferOwnership,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,['onlyOwner'],False
352,acceptOwnership,2,2,2,2,0,0,0,1,0,0,0,0,0,0,False,public,['onlyNewOwner'],False
353,pause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenNotPaused']",False
354,unpause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenPaused']",False
355,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
356,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
357,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
358,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
359,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
360,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
361,receiveApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
362,,5,5,5,5,0,0,0,1,0,0,0,0,1,1,True,public,[],False
363,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
364,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
365,transfer,2,2,2,2,1,0,0,1,2,1,0,0,2,1,False,public,"['whenNotPaused', 'notFrozen']",False
366,balanceOf,1,2,0,0,1,1,0,0,0,0,0,0,0,0,False,public,[],False
367,transferFrom,3,3,2,2,1,0,0,1,3,1,0,0,2,0,False,public,"['whenNotPaused', 'notFrozen']",False
368,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['whenNotPaused'],False
369,approveAndCall,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,public,[],False
370,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
371,lock,3,3,2,2,1,0,0,1,1,0,0,0,1,0,False,public,['onlyOwner'],True
372,unlock,3,4,2,2,1,0,0,1,2,0,0,0,1,0,False,public,['onlyOwner'],False
373,freezeAccount,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
374,unfreezeAccount,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
375,getNowTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
376,showLockState,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
377,distribute,2,2,2,2,0,0,0,1,2,0,0,0,2,1,False,public,['onlyOwner'],True
378,distributeWithLockup,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False,public,['onlyOwner'],False
379,claimToken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
380,burn,2,2,2,2,0,0,0,1,1,0,0,0,1,0,False,public,['onlyOwner'],False
381,mint,2,2,2,2,0,0,0,1,0,0,0,0,1,0,False,public,['onlyOwner'],False
382,isContract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
383,autoUnlock,0,2,0,0,3,1,0,0,0,0,0,0,0,0,False,internal,[],True
384,releaseTimeLock,8,9,3,3,2,0,0,2,2,0,0,0,2,0,False,internal,[],False
385,proxyPayment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
386,onTransfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
387,onApprove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
388,Controlled,1,1,1,1,0,0,0,0,0,0,1,0,0,0,True,default,[],False
389,changeController,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,default,['onlyController'],False
390,receiveApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
391,MiniMeToken,8,8,8,8,0,0,0,0,0,0,0,0,0,0,True,default,[],False
392,transfer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,default,[],False
393,transferFrom,0,1,0,0,3,0,0,0,0,0,0,0,0,0,False,default,[],False
394,doTransfer,0,0,0,0,7,0,0,0,0,3,0,0,0,0,False,internal,[],False
395,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
396,approve,1,1,0,0,4,0,0,0,0,1,0,0,0,0,False,default,[],False
397,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
398,approveAndCall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,default,[],False
399,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
400,balanceOfAt,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,default,[],False
401,totalSupplyAt,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,default,[],False
402,createCloneToken,1,1,0,0,1,0,0,0,0,1,0,0,0,0,False,default,[],False
403,generateTokens,0,0,0,0,2,0,0,0,0,3,0,0,0,0,False,default,['onlyController'],False
404,destroyTokens,0,0,0,0,2,0,0,0,0,3,0,0,0,0,False,default,['onlyController'],False
405,enableTransfers,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,default,['onlyController'],False
406,getValueAt,2,2,0,0,4,1,0,0,0,0,0,0,0,0,False,internal,[],False
407,updateValueAtNow,3,3,0,0,1,0,0,0,0,0,0,0,0,0,False,internal,[],False
408,isContract,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,internal,[],False
409,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
410,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,default,[],False
411,createCloneToken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
412,XID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,default,['MiniMeToken'],False
413,multiMint,1,2,1,1,1,1,0,0,1,0,0,0,0,0,False,public,['onlyController'],False
414,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
415,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
416,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
417,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
418,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
419,transfer,0,2,0,2,0,0,0,0,1,1,0,0,0,0,False,default,[],False
420,transferFrom,0,3,0,2,0,0,0,0,1,1,0,0,0,0,False,default,[],False
421,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
422,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,default,[],False
423,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
424,OECToken,5,5,3,3,0,0,0,0,0,0,0,0,1,1,True,default,[],False
425,approveAndCall,1,1,0,0,0,0,0,0,1,1,0,0,0,0,False,default,[],False
426,Try,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,external,[],False
427,ActivateContract,4,4,4,4,1,0,0,0,0,0,1,0,0,0,False,public,[],False
428,StopGame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
429,NewQuestion,2,2,2,2,1,0,0,0,0,0,0,0,0,0,False,public,[],False
430,newQuestioner,1,1,1,1,1,0,0,0,0,0,0,0,0,0,False,public,[],False
431,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
432,,3,3,3,3,0,0,0,0,0,0,2,2,0,0,True,public,[],False
433,transferOwnership,2,2,2,2,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
434,,3,3,3,3,2,0,0,1,1,0,0,0,0,0,False,external,[],False
435,getBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
436,withdraw,1,1,1,1,2,0,0,1,1,0,0,0,0,0,False,public,[],False
437,bounty,1,1,1,1,2,0,0,1,0,0,0,0,0,0,False,public,[],False
438,checkBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
439,checkWithdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
440,checkInvestments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
441,checkReferral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
442,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
443,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
444,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
445,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
446,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
447,div,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
448,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
449,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
450,mod,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
451,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
452,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
453,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
454,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
455,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
456,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
457,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,True,public,[],False
458,name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
459,symbol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
460,decimals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
461,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
462,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
463,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
464,transfer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
465,burn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
466,burnFrom,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
467,approve,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
468,transferFrom,1,1,0,0,0,0,0,1,0,1,0,0,0,0,False,public,[],False
469,increaseAllowance,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
470,decreaseAllowance,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
471,_transfer,2,2,2,2,0,0,0,1,1,0,0,0,2,0,False,internal,[],False
472,_mint,2,2,2,2,0,0,0,1,1,0,0,0,1,0,False,internal,[],True
473,_burn,2,2,2,2,0,0,0,1,1,0,0,0,1,0,False,internal,[],False
474,_burnFrom,1,1,0,0,0,0,0,1,0,1,0,0,0,0,False,internal,[],False
475,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,public,['ERC20'],False
476,investETH,6,6,6,6,2,0,0,0,1,0,0,0,0,0,False,public,[],False
477,divestETH,3,3,2,2,0,0,0,0,1,0,0,0,0,0,False,public,[],False
478,withdraw,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,[],False
479,getProfitFromSender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
480,getProfit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
481,reinvestProfit,2,2,2,2,0,0,0,0,1,0,0,0,0,0,False,public,[],False
482,getAffiliateCommision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
483,withdrawAffiliateCommision,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,[],False
484,getInvested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
485,getBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
486,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
487,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
488,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
489,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
490,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
491,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
492,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
493,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
494,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
495,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
496,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
497,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
498,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
499,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
500,transfer,2,2,2,2,0,0,0,0,2,1,0,0,2,1,False,public,[],False
501,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
502,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
503,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
504,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
505,transferFrom,3,3,0,0,0,0,0,0,3,1,0,0,2,0,False,public,[],False
506,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
507,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
508,increaseApproval,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
509,decreaseApproval,2,2,0,0,1,0,0,0,0,1,0,0,0,0,False,public,[],False
510,AlphaMarketCoin,4,4,2,2,0,0,0,0,0,0,0,0,1,0,True,public,[],False
511,addEarlyAccessAddress,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,external,['onlyController'],False
512,transfer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
513,transferFrom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
514,approve,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
515,enableTransfering,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyController'],False
516,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
517,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
518,transferOwnership,1,1,1,1,0,0,0,0,1,1,0,0,0,0,False,public,['onlyOwner'],False
519,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
520,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
521,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
522,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
523,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
524,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
525,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
526,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
527,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
528,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
529,AsetSale,2,2,2,2,0,0,0,0,0,0,1,0,0,0,True,public,[],False
530,setToken,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
531,tokensToSale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
532,setPrice,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
533,setWallet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
534,withdrawTokens,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,['onlyOwner'],False
535,withdrawTokensWei,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,public,['onlyOwner'],False
536,,3,3,2,2,0,0,0,0,3,0,0,0,0,0,False,public,[],False
537,sendToken,2,2,2,2,0,0,0,0,2,0,0,0,0,0,False,public,['onlyOwner'],False
538,withBonus,0,0,0,0,5,0,0,0,0,0,0,0,0,0,False,internal,[],False
539,,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
540,transferOwnership,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
541,mul,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
542,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
543,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
544,add,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
545,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
546,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
547,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
548,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
549,transfer,2,2,2,2,0,0,0,1,2,0,0,0,2,1,False,public,[],False
550,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
551,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
552,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
553,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
554,transferFrom,3,3,0,0,0,0,0,1,3,0,0,0,2,0,False,public,[],False
555,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
556,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
557,increaseApproval,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
558,decreaseApproval,2,2,0,0,1,0,0,1,0,0,0,0,0,0,False,public,[],False
559,,2,2,0,0,0,0,0,0,0,1,0,0,1,1,True,public,[],False
560,setInitLockedAccount,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],True
561,judgeEnableForTransfer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
562,addLockedAccount,3,3,0,0,0,0,0,0,1,0,0,0,0,0,False,public,['onlyOwner'],False
563,transfer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
564,transferFrom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
565,Ballot,3,3,2,2,0,0,0,0,0,0,1,0,0,0,True,public,[],False
566,giveRightToVote,1,1,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
567,delegate,3,5,0,0,3,1,0,0,0,0,0,0,0,0,False,public,[],False
568,vote,2,3,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
569,winningProposal,2,3,0,0,1,1,0,0,0,0,0,0,0,0,False,public,[],False
570,Hourglass,4,4,4,4,0,0,0,0,0,0,0,0,0,0,True,public,[],False
571,buy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
572,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
573,reinvest,1,3,1,2,0,0,0,0,0,1,0,0,1,0,False,public,['onlyStronghands'],False
574,exit,0,0,0,0,1,0,0,0,0,2,0,0,0,0,False,public,[],False
575,withdraw,1,3,1,2,0,0,0,0,0,1,0,0,1,0,False,public,['onlyStronghands'],False
576,sell,3,4,3,4,1,0,0,0,1,1,0,0,1,0,False,public,['onlyBagholders'],False
577,transfer,4,6,4,6,1,0,0,0,1,2,0,0,2,0,False,public,['onlyBagholders'],False
578,disableInitialStage,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyAdministrator'],False
579,setAdministrator,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyAdministrator'],False
580,setStakingRequirement,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyAdministrator'],False
581,setName,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyAdministrator'],False
582,setSymbol,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyAdministrator'],False
583,totalEthereumBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
584,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
585,myTokens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
586,myDividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
587,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
588,dividendsOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
589,sellPrice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
590,buyPrice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
591,calculateTokensReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
592,calculateEthereumReceived,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
593,purchaseTokens,7,9,4,6,2,0,0,0,1,1,0,0,2,0,False,internal,['antiEarlyWhale'],False
594,ethereumToTokens_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
595,tokensToEthereum_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
596,sqrt,3,3,0,0,0,1,0,0,0,0,0,0,0,0,False,internal,[],False
597,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
598,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
599,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
600,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
601,migrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
602,safeAdd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
603,safeSubtract,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
604,safeMult,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
605,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
606,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
607,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
608,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
609,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
610,transfer,0,2,0,2,1,0,0,1,0,0,0,0,0,0,False,public,[],False
611,transferFrom,0,3,0,2,1,0,0,1,0,0,0,0,0,0,False,public,[],False
612,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
613,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
